1.296482412060301348e+00 -6.899812817573547363e-01 1.296482412060301348e+00 1.087407544255256653e-01
1.311557788944723635e+00 3.935499787330627441e-01 1.311557788944723635e+00 -1.455380558967590332e+00
1.326633165829145700e+00 1.095170676708221436e-01 1.326633165829145700e+00 1.524563074111938477e+00
1.341708542713567764e+00 1.626898884773254395e+00 1.341708542713567764e+00 -1.906688094139099121e+00
1.356783919597989829e+00 -1.958322376012802124e-01 1.356783919597989829e+00 -3.383488059043884277e-01
1.371859296482411894e+00 4.682213068008422852e-01 1.371859296482411894e+00 9.752855449914932251e-02
1.386934673366834181e+00 -2.076273918151855469e+00 1.386934673366834181e+00 -1.475388407707214355e-01
1.402010050251256246e+00 -1.009534478187561035e+00 1.402010050251256246e+00 -1.681445240974426270e+00
1.417085427135678311e+00 1.323905587196350098e+00 1.417085427135678311e+00 -6.002791523933410645e-01
1.432160804020100375e+00 1.082255721092224121e+00 1.432160804020100375e+00 8.904414176940917969e-01
1.447236180904522662e+00 1.339726209640502930e+00 1.447236180904522662e+00 1.760738134384155273e+00
1.462311557788944727e+00 -1.316370964050292969e+00 1.462311557788944727e+00 -1.066754534840583801e-01
1.477386934673366792e+00 8.970675468444824219e-01 1.477386934673366792e+00 1.092328548431396484e+00
1.492462311557788857e+00 4.691790938377380371e-01 1.492462311557788857e+00 5.809143781661987305e-01
1.507537688442210921e+00 1.188654661178588867e+00 1.507537688442210921e+00 9.358487725257873535e-01
1.522613065326633208e+00 1.037845492362976074e+00 1.522613065326633208e+00 -7.958232611417770386e-02
1.537688442211055273e+00 -9.260480403900146484e-01 1.537688442211055273e+00 1.969670057296752930e+00
1.552763819095477338e+00 1.059898972511291504e+00 1.552763819095477338e+00 8.295686244964599609e-01
1.567839195979899403e+00 7.357652485370635986e-02 1.567839195979899403e+00 1.955518126487731934e+00
1.582914572864321467e+00 -1.428227782249450684e+00 1.582914572864321467e+00 9.831560850143432617e-01
1.597989949748743754e+00 2.954911589622497559e-01 1.597989949748743754e+00 1.553964018821716309e+00
1.613065326633165819e+00 2.248023986816406250e+00 1.613065326633165819e+00 1.776634216308593750e+00
1.628140703517587884e+00 8.287379741668701172e-01 1.628140703517587884e+00 2.704806566238403320e+00
1.643216080402009949e+00 2.216981887817382812e+00 1.643216080402009949e+00 -1.547174602746963501e-01
1.658291457286432014e+00 1.554115891456604004e+00 1.658291457286432014e+00 8.720976710319519043e-01
1.673366834170854300e+00 1.162001863121986389e-01 1.673366834170854300e+00 6.928557753562927246e-01
1.688442211055276365e+00 -4.131740331649780273e-01 1.688442211055276365e+00 2.015589475631713867e+00
1.703517587939698430e+00 1.339579343795776367e+00 1.703517587939698430e+00 1.116569489240646362e-01
1.718592964824120495e+00 4.251471519470214844e+00 1.718592964824120495e+00 6.774728894233703613e-01
1.733668341708542560e+00 1.853330373764038086e+00 1.733668341708542560e+00 6.931185126304626465e-01
1.748743718592964846e+00 1.428729414939880371e+00 1.748743718592964846e+00 2.521647214889526367e+00
1.763819095477386911e+00 2.016192197799682617e+00 1.763819095477386911e+00 -3.673046827316284180e-01
1.778894472361808976e+00 1.784561157226562500e+00 1.778894472361808976e+00 2.447751045227050781e+00
1.793969849246231041e+00 1.318550348281860352e+00 1.793969849246231041e+00 7.132564783096313477e-01
1.809045226130653106e+00 1.341278195381164551e+00 1.809045226130653106e+00 6.867442727088928223e-01
1.824120603015075393e+00 1.579937815666198730e+00 1.824120603015075393e+00 1.687922358512878418e+00
1.839195979899497457e+00 1.858802795410156250e+00 1.839195979899497457e+00 1.281360626220703125e+00
1.854271356783919522e+00 9.687477946281433105e-01 1.854271356783919522e+00 1.434167861938476562e+00
1.869346733668341587e+00 2.893024682998657227e+00 1.869346733668341587e+00 9.433865547180175781e-01
1.884422110552763652e+00 7.536163926124572754e-01 1.884422110552763652e+00 7.455872297286987305e-01
1.899497487437185939e+00 5.421063303947448730e-01 1.899497487437185939e+00 1.509056925773620605e+00
1.914572864321608003e+00 1.740152835845947266e+00 1.914572864321608003e+00 9.444049596786499023e-01
1.929648241206030068e+00 1.969701290130615234e+00 1.929648241206030068e+00 1.815276980400085449e+00
1.944723618090452133e+00 3.382910013198852539e+00 1.944723618090452133e+00 -1.759391278028488159e-02
1.959798994974874198e+00 1.015203833580017090e+00 1.959798994974874198e+00 3.432397842407226562e+00
1.974874371859296485e+00 1.453293561935424805e+00 1.974874371859296485e+00 2.787687301635742188e+00
1.989949748743718549e+00 1.772055506706237793e+00 1.989949748743718549e+00 1.105416774749755859e+00
2.005025125628140614e+00 2.559541940689086914e+00 2.005025125628140614e+00 5.019485950469970703e-01
2.020100502512562901e+00 1.787599921226501465e+00 2.020100502512562901e+00 1.730197191238403320e+00
2.035175879396984744e+00 1.139276146888732910e+00 2.035175879396984744e+00 8.703243732452392578e-01
2.050251256281407031e+00 2.305340528488159180e+00 2.050251256281407031e+00 1.727245926856994629e+00
2.065326633165828873e+00 2.898672342300415039e+00 2.065326633165828873e+00 2.374867677688598633e+00
2.080402010050251160e+00 2.626133203506469727e+00 2.080402010050251160e+00 1.340730547904968262e+00
2.095477386934673447e+00 2.396090745925903320e+00 2.095477386934673447e+00 3.011233806610107422e+00
2.110552763819095290e+00 3.718195199966430664e+00 2.110552763819095290e+00 2.946500062942504883e+00
2.125628140703517577e+00 2.306282281875610352e+00 2.125628140703517577e+00 4.133667469024658203e+00
2.140703517587939420e+00 3.021518468856811523e+00 2.140703517587939420e+00 1.650364637374877930e+00
2.155778894472361706e+00 3.636126279830932617e+00 2.155778894472361706e+00 3.500017881393432617e+00
2.170854271356783993e+00 2.584291696548461914e+00 2.170854271356783993e+00 2.048349380493164062e+00
2.185929648241205836e+00 2.847359895706176758e+00 2.185929648241205836e+00 1.482367038726806641e+00
2.201005025125628123e+00 2.284934997558593750e+00 2.201005025125628123e+00 1.637855768203735352e+00
2.216080402010049966e+00 2.363452672958374023e+00 2.216080402010049966e+00 2.470289945602416992e+00
2.231155778894472252e+00 2.312488555908203125e+00 2.231155778894472252e+00 4.279063701629638672e+00
2.246231155778894539e+00 2.706372261047363281e+00 2.246231155778894539e+00 3.423129796981811523e+00
2.261306532663316382e+00 1.718548655509948730e+00 2.261306532663316382e+00 2.488713741302490234e+00
2.276381909547738669e+00 3.407560825347900391e+00 2.276381909547738669e+00 5.739164352416992188e+00
2.291457286432160512e+00 3.667176961898803711e+00 2.291457286432160512e+00 3.270352125167846680e+00
2.306532663316582799e+00 2.686555624008178711e+00 2.306532663316582799e+00 3.126195192337036133e+00
2.321608040201005085e+00 3.337460041046142578e+00 2.321608040201005085e+00 4.497626304626464844e+00
2.336683417085426928e+00 3.271172761917114258e+00 2.336683417085426928e+00 3.250887632369995117e+00
2.351758793969849215e+00 2.910839080810546875e+00 2.351758793969849215e+00 5.678428173065185547e+00
2.366834170854271058e+00 4.756898403167724609e+00 2.366834170854271058e+00 4.773219108581542969e+00
2.381909547738693345e+00 3.616481065750122070e+00 2.381909547738693345e+00 4.972783088684082031e+00
2.396984924623115631e+00 4.994093418121337891e+00 2.396984924623115631e+00 3.779140233993530273e+00
2.412060301507537474e+00 2.665003776550292969e+00 2.412060301507537474e+00 3.061833143234252930e+00
2.427135678391959761e+00 2.124798774719238281e+00 2.427135678391959761e+00 3.291857481002807617e+00
2.442211055276381604e+00 3.559796333312988281e+00 2.442211055276381604e+00 3.166304588317871094e+00
2.457286432160803891e+00 3.239131212234497070e+00 2.457286432160803891e+00 4.645882606506347656e+00
2.472361809045226178e+00 4.350572586059570312e+00 2.472361809045226178e+00 4.146446228027343750e+00
2.487437185929648020e+00 3.895859003067016602e+00 2.487437185929648020e+00 3.959585666656494141e+00
2.502512562814070307e+00 4.885106086730957031e+00 2.502512562814070307e+00 4.586311817169189453e+00
2.517587939698492150e+00 3.961655378341674805e+00 2.517587939698492150e+00 5.049229621887207031e+00
2.532663316582914437e+00 5.638455867767333984e+00 2.532663316582914437e+00 1.464069485664367676e+00
2.547738693467336724e+00 4.537744522094726562e+00 2.547738693467336724e+00 4.129044532775878906e+00
2.562814070351758566e+00 4.259004116058349609e+00 2.562814070351758566e+00 5.607566833496093750e+00
2.577889447236180853e+00 4.021848678588867188e+00 2.577889447236180853e+00 5.590601444244384766e+00
2.592964824120602696e+00 5.338432312011718750e+00 2.592964824120602696e+00 3.438079357147216797e+00
2.608040201005024983e+00 3.897763252258300781e+00 2.608040201005024983e+00 3.461954355239868164e+00
2.623115577889447270e+00 3.975203752517700195e+00 2.623115577889447270e+00 4.114193439483642578e+00
2.638190954773869112e+00 5.615366935729980469e+00 2.638190954773869112e+00 4.768390655517578125e+00
2.653266331658291399e+00 5.306842803955078125e+00 2.653266331658291399e+00 3.070239543914794922e+00
2.668341708542713242e+00 5.275525569915771484e+00 2.668341708542713242e+00 3.443188667297363281e+00
2.683417085427135529e+00 5.938914299011230469e+00 2.683417085427135529e+00 4.084011554718017578e+00
2.698492462311557816e+00 5.689568996429443359e+00 2.698492462311557816e+00 3.921637773513793945e+00
2.713567839195979658e+00 4.271433830261230469e+00 2.713567839195979658e+00 4.608007907867431641e+00
2.728643216080401945e+00 5.654572486877441406e+00 2.728643216080401945e+00 7.671996593475341797e+00
2.743718592964823788e+00 4.955212116241455078e+00 2.743718592964823788e+00 7.026384353637695312e+00
2.758793969849246075e+00 6.383518695831298828e+00 2.758793969849246075e+00 5.237412929534912109e+00
2.773869346733668362e+00 5.954262733459472656e+00 2.773869346733668362e+00 6.462852954864501953e+00
2.788944723618090205e+00 5.452587604522705078e+00 2.788944723618090205e+00 6.201276779174804688e+00
2.804020100502512491e+00 4.344864845275878906e+00 2.804020100502512491e+00 5.761739253997802734e+00
2.819095477386934334e+00 6.109277725219726562e+00 2.819095477386934334e+00 6.896251678466796875e+00
2.834170854271356621e+00 4.261174201965332031e+00 2.834170854271356621e+00 5.731714725494384766e+00
2.849246231155778908e+00 5.747959613800048828e+00 2.849246231155778908e+00 6.804599285125732422e+00
2.864321608040200751e+00 6.441859722137451172e+00 2.864321608040200751e+00 5.134096622467041016e+00
2.879396984924623037e+00 6.024201869964599609e+00 2.879396984924623037e+00 4.634906291961669922e+00
2.894472361809045324e+00 7.301920890808105469e+00 2.894472361809045324e+00 6.782709121704101562e+00
2.909547738693467167e+00 5.967492580413818359e+00 2.909547738693467167e+00 7.104022026062011719e+00
2.924623115577889454e+00 6.410781383514404297e+00 2.924623115577889454e+00 6.022237777709960938e+00
2.939698492462311297e+00 7.647985935211181641e+00 2.939698492462311297e+00 4.877433776855468750e+00
2.954773869346733584e+00 7.475051403045654297e+00 2.954773869346733584e+00 6.918354034423828125e+00
2.969849246231155870e+00 7.971061706542968750e+00 2.969849246231155870e+00 6.084237098693847656e+00
2.984924623115577713e+00 6.294774055480957031e+00 2.984924623115577713e+00 7.314224243164062500e+00
3.000000000000000000e+00 6.864212989807128906e+00 3.000000000000000000e+00 7.133755207061767578e+00
